NOMBRE,NOMBRE-WIKI,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superficie m²,ACCESIBILIDAD,NOMBRE-VIA,StreetAdressCompleta,calle madrid,NOMBRE-VIA-WIKI,NUM,LOCALIDAD,LOCALIDAD-WIKI,PROVINCIA,CODIGO-POSTAL,BARRIO,BARRIO-WIKI,DISTRITO,TipoUniversidad,DISTRITO-WIKI,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoSportsCenter,TipoInstalacion
Parque Cuña Verde de Vicálvaro. Zona C,,Parque-Cuna-Verde-de-Vicalvaro.-Zona-C,no,,,"Metro: Avenida de Guadalajara (línea 2) Bus: E2  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Avenida de Guadalajara (línea 2),Avenida de Guadalajara,2,Bus: E2,2,127835,Instalación parcialmente accesible para personas con movilidad reducida,CANILLEJAS A VICALVARO,"CANILLEJAS A VICALVARO, 102",calle CANILLEJAS A VICALVARO Madrid,,102,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28032,Casco Histórico de Vicálvaro,http://www.wikidata.org/entity/Q16544374,Vicálvaro,,http://www.wikidata.org/entity/Q589403,40.41672706688541,-3.610853061814312,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Dehesa de la Villa Park,http://www.wikidata.org/entity/Q4887686,Parque-Dehesa-de-la-Villa,sí,,,"Metro: Francos Rodriguez y Valdezarza (línea 7). Autobús: 44, 64, 82, 126, 127 y 132  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Francos Rodriguez y Valdezarza (línea 7),Francos Rodriguez y Valdezarza,7,"Autobús: 44, 64, 82, 126, 127 y 132","44
64
82
126
127
132",645309,Instalación parcialmente accesible para personas con movilidad reducida,DEHESA DE LA VILLA,"DEHESA DE LA VILLA, 1",calle DEHESA DE LA VILLA Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28040,Ciudad Universitaria,http://www.wikidata.org/entity/Q3319235,Moncloa-Aravaca,,http://www.wikidata.org/entity/Q2017682,40.45817981904011,-3.7207253118064827,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos,,Park
Parque Duque de Ahumada,,Parque-Duque-de-Ahumada,no,,,"Metro: San Cipriano (línea 9)  Bus: 4 , 106  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: San Cipriano (línea 9),San Cipriano,9,"Bus: 4 , 106","4
106",5248,Instalación parcialmente accesible para personas con movilidad reducida,LAGO VAN,"LAGO VAN, 16",calle LAGO VAN Madrid,,16,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28032,Casco Histórico de Vicálvaro,http://www.wikidata.org/entity/Q16544374,Vicálvaro,,http://www.wikidata.org/entity/Q589403,40.4048457851104,-3.6062315414157613,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque de Calero,http://www.wikidata.org/entity/Q24021375,Parque-El-Calero,sí,,,"Metro: Quintana y Carmen (línea 5) Bus: 21, 48 y 146  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Quintana y Carmen (línea 5),Quintana y Carmen,5,"Bus: 21, 48 y 146","21
48
146",67975,Instalación parcialmente accesible para personas con movilidad reducida,JOSE DEL HIERRO,"JOSE DEL HIERRO, 1","Calle de José del Hierro, Madrid",http://www.wikidata.org/entity/Q29910699,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28027,Concepción,http://www.wikidata.org/entity/Q11915156,Ciudad Lineal,,http://www.wikidata.org/entity/Q1763694,40.43555222953495,-3.6519351470803567,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque El Cedral,,Parque-El-Cedral,sí,,,"Bus: 7, 9, 70, 72 y 87  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 7, 9, 70, 72 y 87","7
9
70
72
87",6856,Instalación parcialmente accesible para personas con movilidad reducida,ARTURO SORIA,"ARTURO SORIA, 233",calle de Arturo Soria,http://www.wikidata.org/entity/Q8255504,233,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28033,Atalaya,http://www.wikidata.org/entity/Q14193114,Ciudad Lineal,,http://www.wikidata.org/entity/Q1763694,40.462882951414265,-3.6650441004626564,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque El Cruce,,Parque-El-Cruce,sí,,,"Metro: Villaverde Bajo - Cruce (línea 3) Autobús: 18, 22, 86, 116 y 130  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Villaverde Bajo - Cruce (línea 3),Villaverde Bajo - Cruce,3,"Autobús: 18, 22, 86, 116 y 130","18
22
86
116
130",,Instalación parcialmente accesible para personas con movilidad reducida,ALCOCER,"ALCOCER, 1",avenida de Alberto Alcocer,http://www.wikidata.org/entity/Q26833742,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28021,Los Ángeles,http://www.wikidata.org/entity/Q390462,Villaverde,,http://www.wikidata.org/entity/Q919536,40.350970403692386,-3.6944891243298597,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
"Parque del Emir Mohamed I, Madrid",http://www.wikidata.org/entity/Q56085729,Parque-Emir-Mohamed-I,no especifica,,,"Bus: 3, 31 , 41 , 50 , 65  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 3, 31 , 41 , 50 , 65","3
31
41
50
65",3942,Instalación parcialmente accesible para personas con movilidad reducida,RAMON,"RAMON, 1","Calle de Juan Ramón Jiménez, Madrid",http://www.wikidata.org/entity/Q29018444,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28013,Palacio,http://www.wikidata.org/entity/Q2136510,Centro,,http://www.wikidata.org/entity/Q1763376,40.41438785232736,-3.7147888896558188,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Emperatriz María de Austria,http://www.wikidata.org/entity/Q24021348,Parque-Emperatriz-Maria-de-Austria,sí,,,"Bus: 47 , 81 , 108 , 116 , 121 , 131 , 155 Metro: Plaza Elíptica (línea 6 y 11) , Abrantes (línea 11)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Plaza Elíptica (línea 6 y 11) , Abrantes (línea 11)","Plaza Elíptica  , Abrantes","6
11","Bus: 47 , 81 , 108 , 116 , 121 , 131 , 155","47
81
108
116
121
131
155",597458,Instalación parcialmente accesible para personas con movilidad reducida,VIA LUSITANA,"VIA LUSITANA, 3","Vía Lusitana, Madrid",http://www.wikidata.org/entity/Q30475525,3,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28025,Abrantes,http://www.wikidata.org/entity/Q3773949,Carabanchel,,http://www.wikidata.org/entity/Q1001991,40.382311100280766,-3.7227552919050586,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Enrique Tierno Galván Park,http://www.wikidata.org/entity/Q6062644,Parque-Enrique-Tierno-Galvan,sí,,,"Bus: 148  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,Bus: 148,148,,Instalación parcialmente accesible para personas con movilidad reducida,MENESES,"MENESES, 4",calle MENESES Madrid,,4,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28045,Legazpi,http://www.wikidata.org/entity/Q3773990,Arganzuela,,http://www.wikidata.org/entity/Q2000929,40.39210151448589,-3.681620654746187,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Forestal de Entrevías,http://www.wikidata.org/entity/Q18746308,Parque-Entrevias-Forestal,no,,,"Bus: 88  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,Bus: 88,88,497213,Instalación parcialmente accesible para personas con movilidad reducida,EMBAJADORES,"EMBAJADORES, 251",calle de Embajadores,http://www.wikidata.org/entity/Q5740826,251,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28053,Entrevías,http://www.wikidata.org/entity/Q71756,Puente de Vallecas,,http://www.wikidata.org/entity/Q2003054,40.36782603611024,-3.6670181171393064,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Urban Park Entrevías,http://www.wikidata.org/entity/Q100375410,Parque-Entrevias-Urbano,sí,,,"Bus: 102, 111 Renfe: Asamblea de Madrid, Entrevías  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","RENFE: Asamblea de Madrid  Entrevías C2, C7, C8","C-2
C-7
C-8",: Asamblea de Madrid - Entrevías,,,,"Bus: 102, 111","102
111",121178,Instalación parcialmente accesible para personas con movilidad reducida,SUR,"SUR, 8",calle SUR Madrid,,8,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28053,Entrevías,http://www.wikidata.org/entity/Q71756,Puente de Vallecas,,http://www.wikidata.org/entity/Q2003054,40.37253969509114,-3.6698091602059613,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Este de Valdebernardo,,Parque-Este-de-Valdebernardo,no,,,"Metro: Valdebernardo (línea 9) Bus: 71  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Valdebernardo (línea 9),Valdebernardo,9,Bus: 71,71,71585,Instalación parcialmente accesible para personas con movilidad reducida,DEMOCRACIA,"DEMOCRACIA, 25",calle DEMOCRACIA Madrid,,25,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28031,Casco Histórico de Vicálvaro,http://www.wikidata.org/entity/Q16544374,Vicálvaro,,http://www.wikidata.org/entity/Q589403,40.393429973468265,-3.6183833916362733,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Eugenia de Montijo,,Parque-Eugenia-de-Montijo,sí,,,"Metro: Eugenia de Montijo (línea 5) Bus: 17 , 35 , 121 , 131 , 139  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Eugenia de Montijo (línea 5),Eugenia de Montijo,5,"Bus: 17 , 35 , 121 , 131 , 139","17
35
121
131
139",72933,Instalación parcialmente accesible para personas con movilidad reducida,PARQUE EUGENIA DE MONTIJO,"PARQUE EUGENIA DE MONTIJO, 3",calle PARQUE EUGENIA DE MONTIJO Madrid,,3,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28047,Vista Alegre,http://www.wikidata.org/entity/Q3813741,Carabanchel,,http://www.wikidata.org/entity/Q1001991,40.37942623334737,-3.7527174453988774,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque de Maria Eva Duarte de Peron,http://www.wikidata.org/entity/Q52387447,Parque-Eva-Duarte,sí,,,"Metro: Manuel Becerra (línea 2 y 6) Bus: 12, 43, 56, 143, 156   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Manuel Becerra (línea 2 y 6),Manuel Becerra,"2
6","Bus: 12, 43, 56, 143, 156","12
43
56
143
156",29700,Instalación parcialmente accesible para personas con movilidad reducida,DOCTOR GOMEZ ULLA,"DOCTOR GOMEZ ULLA, 9","Calle del Doctor Gómez Ulla, Madrid",http://www.wikidata.org/entity/Q29053346,9,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28028,La Guindalera,http://www.wikidata.org/entity/Q3814559,Salamanca,,http://www.wikidata.org/entity/Q1773521,40.42985671996897,-3.668031432543624,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Forestal Fuente Carrantona,,Parque-Forestal-Fuente-Carrantona,no,,,"Autobuses: E2, E4, 30, 100, 140 Metro: Alsacia (L2)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Alsacia (L2),Alsacia,2,"buses: E2, E4, 30, 100, 140","2
4
30
100
140",,Instalación parcialmente accesible para personas con movilidad reducida,FUENTE CARRANTONA,"FUENTE CARRANTONA, 38","Calle de la Fuente Carrantona, Madrid",http://www.wikidata.org/entity/Q28936137,38,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28030,Horcajo,http://www.wikidata.org/entity/Q10293641,Moratalaz,,http://www.wikidata.org/entity/Q2076109,40.410083041012584,-3.6297141827859876,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Forestal Julio Alguacil Gómez,,Parque-Forestal-Julio-Alguacil-Gomez,no,,,"Acceso en coche:  Desde M-40 por salida 24, dirección Ctra Carabanchel a Villaverde. Desde Avenida de los Poblados, a calle Rafaela Ibarra, continuación hasta Ctra Carabanchel a Villaverde Desde Calle Alcocer, Calle Villalonso o Av Real de Pinto, hasta intersección con Ctra Carabanchel a Villaverde    Acceso en transporte público:  autobús MT 131   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,autobús MT 131,131,445879,Instalación parcialmente accesible para personas con movilidad reducida,Ctra Carabanchel a Villaverde  con vuelta Calle Verde Viento,Ctra Carabanchel a Villaverde  con vuelta Calle Verde Viento,calle Ctra Carabanchel a Villaverde  con vuelta Calle Verde Viento Madrid,,,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,,,,DISTRITO,,,40.36073540960827,-3.7177186736043275,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Felipe VI Park,http://www.wikidata.org/entity/Q6062702,Parque-Forestal-de-Valdebebas-Felipe-VI,no especifica,,,"Bus: 174 y SE  799.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,Bus: 174 y SE  799,"174
799",,Instalación parcialmente accesible para personas con movilidad reducida,LAS FUERZAS ARMADAS,"LAS FUERZAS ARMADAS, 11","Avenida de las Fuerzas Armadas, Madrid",http://www.wikidata.org/entity/Q29353164,11,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28055,Valdefuentes,http://www.wikidata.org/entity/Q10388714,Hortaleza,,http://www.wikidata.org/entity/Q1928529,40.48494412599755,-3.641451621738692,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesForestales,,Park
Valdebernardo Park,http://www.wikidata.org/entity/Q24023313,Parque-Forestal-de-Vicalvaro,sí,,,"Metro: San Cipriano, Puerta de Arganda (linea 9) Bus: E3 Renfe: Vicálvaro  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Vicálvaro C2,C-2,Vicálvaro,"Metro: San Cipriano, Puerta de Arganda (linea 9)","San Cipriano, Puerta de Arganda",9,Bus: E3,3,,Instalación parcialmente accesible para personas con movilidad reducida,POLIDEPORTIVO,"POLIDEPORTIVO, 1",calle POLIDEPORTIVO Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28032,Ambroz,http://www.wikidata.org/entity/Q11905294,Vicálvaro,,http://www.wikidata.org/entity/Q589403,40.41022401774968,-3.60626801415248,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesForestales,,Park
Félix Rodríguez de la Fuente Park,http://www.wikidata.org/entity/Q24023559,Parque-Felix-Rodriguez-de-la-Fuente,sí,,,"Metro: Avenida la Paz (línea 4) Bus: 9 , 72 , 73 , 120  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Avenida la Paz (línea 4),Avenida la Paz,4,"Bus: 9 , 72 , 73 , 120","9
72
73
120",14700,Instalación parcialmente accesible para personas con movilidad reducida,PADRE CLARET,"PADRE CLARET, 38",calle PADRE CLARET Madrid,,38,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28002,Prosperidad,http://www.wikidata.org/entity/Q4776,Chamartín,,http://www.wikidata.org/entity/Q1766348,40.45205238274073,-3.6653500732558792,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque General Fanjul - Santa Margarita,,Parque-General-Fanjul---Santa-Margarita,sí,,,"Bus: 17, 34, 39, 117, 139 Renfe: Las Águilas  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe: Las Águilas C5,C-5,Las Águilas,,,,"Bus: 17, 34, 39, 117, 139","17
34
39
117
139",12166,Instalación parcialmente accesible para personas con movilidad reducida,DE LAS ÁGUILAS,"DE LAS ÁGUILAS, 144",calle DE LAS ÁGUILAS Madrid,,144,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28044,Las Águilas,http://www.wikidata.org/entity/Q5971372,Latina,,http://www.wikidata.org/entity/Q794954,40.38033890061462,-3.7834984766161837,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque de Villa Rosa Paco Caño,http://www.wikidata.org/entity/Q110749242,Parque-Hortaleza,sí,,,"Bus: 7 , 9 , 29 , 72 , 87 , 107 , 129 , 172 , 172SF  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 7 , 9 , 29 , 72 , 87 , 107 , 129 , 172 , 172SF","7
9
29
72
87
107
129
172",62863,Instalación parcialmente accesible para personas con movilidad reducida,ESTACION DE HORTALEZA,"ESTACION DE HORTALEZA, 18",calle ESTACION DE HORTALEZA Madrid,,18,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28033,Pinar del Rey,http://www.wikidata.org/entity/Q10349788,Hortaleza,,http://www.wikidata.org/entity/Q1928529,40.48024318499327,-3.650809942180937,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Huerta del Obispo park,http://www.wikidata.org/entity/Q118351749,Parque-Huerta-del-Obispo.,sí,,,"Bus: 22 , 76 , 79  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 22 , 76 , 79","22
76
79",11053,Instalación parcialmente accesible para personas con movilidad reducida,PALOMARES,"PALOMARES, 34",calle PALOMARES Madrid,,34,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28021,"Villaverde Alto, Casco Histórico de Villaverde",http://www.wikidata.org/entity/Q390435,Villaverde,,http://www.wikidata.org/entity/Q919536,40.346980092315505,-3.712145719392749,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Juan Carlos I Park,http://www.wikidata.org/entity/Q1583169,Parque-Juan-Carlos-I,sí,,,"Metro: Feria de Madrid (línea 8)  Bus: 104, 112, 122  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Feria de Madrid (línea 8),Feria de Madrid,8,"Bus: 104, 112, 122","104
112
122",1473974,Instalación parcialmente accesible para personas con movilidad reducida,"S.A.R. DON JUAN DE BORBON Y BATTEMBERG, 5","S.A.R. DON JUAN DE BORBON Y BATTEMBERG, 5, 5","calle S.A.R. DON JUAN DE BORBON Y BATTEMBERG, 5 Madrid",,5,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28042,Corralejos,http://www.wikidata.org/entity/Q10260772,Barajas,,http://www.wikidata.org/entity/Q807230,40.45999848510341,-3.6148888706303586,"630630710
917210079",parquejuancarlos@madrid.es,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Juan Pablo II,http://www.wikidata.org/entity/Q125465939,Parque-Juan-Pablo-II,sí,,,"Bus: 112 , 122  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 112 , 122","112
122",104100,Instalación parcialmente accesible para personas con movilidad reducida,MACHUPICHU,"MACHUPICHU, 1","Avenida de Machupichu, Madrid",http://www.wikidata.org/entity/Q28971955,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28043,La Piovera,http://www.wikidata.org/entity/Q5964851,Hortaleza,,http://www.wikidata.org/entity/Q1928529,40.45544764269407,-3.623539375307719,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
Parque Juan de la Cosa,,Parque-Juan-de-la-Cosa,no,,,"Metro: líneas 8 y 9 (Colombia)  Bus: 14,7,16,29,51",,,,Metro: líneas 8 y 9 (Colombia),líneas 8 y 9,"8
9","Bus: 14,7,16,29,51","14
7
16
29
51",3707,Instalación parcialmente accesible para personas con movilidad reducida,VICTOR ANDRES BELAUNDE,"VICTOR ANDRES BELAUNDE, 1","Calle de Víctor Andrés Belaúnde, Madrid",http://www.wikidata.org/entity/Q56550561,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28016,Hispanoamérica,http://www.wikidata.org/entity/Q3814573,Chamartín,,http://www.wikidata.org/entity/Q1766348,40.45424210617104,-3.679171627391412,,,/contenido/entidadesYorganismos/ParquesJardines,,Park
